DATA,CFCT,NC-R,NC-I,NC-C,PT-TOT,PNT-TOT,TEMP-MAX,I-PLUV,IPAGRO,Q-BF,MR-PS,IMR-TOT,I-AEC,PFI-IG,IV-CVA
2018-10-01,652838,2268007,4004,176506,113184.755338687,240482.095457008,34.0806451612903,134.7,142.588806340209,957212,993209296.526829,218.217295384292,171.88,163.3,90.9
2018-11-01,659486,2265467,4051,174864,108194.666554161,186512.020744626,33.96,246.4,154.17012741833,972654,998207546.950036,211.254893872458,170.86,151.9,100.7
2018-12-01,606342,2271725,4076,175271,99339.5975125246,163213.201105066,31.8548387096774,430.999999999999,213.859793289928,966673,997543019.460795,265.69109206046,179.64,154.1,113.8
2019-01-01,539925,2267973,4063,174277,96005.7303134226,183742.221566963,32.1357806624841,428.230797757607,215.88556414062,954372,782965913.411044,189.462304365309,176.220001,144.699997,88.6999969
2019-02-01,535443,2290128,4061,174273,87395.4565844488,136496.267669571,31.6440997608721,468.916995906586,148.543408782982,964196,774965656.682527,189.351220745983,157.669998,119.300003,82.8000031
2019-03-01,545228,2273636,4042,173971,95026.6636370628,186853.725677771,31.8223636956754,572.881982876952,181.095235113186,975420,773295687.986679,188.72478333253,161.309998,114.400002,88.9000015
2019-04-01,549686,2271582,4010,172877,91675.06403424,165726.181278749,31.9771959862052,508.046452602871,184.549919511838,977115,769339384.935532,186.282326665153,151.039993,81.1999969,86.3000031
2019-05-01,578695,2282592,4042,173192,96687.1775572807,193125.160995117,32.9123171048895,376.443198990457,242.212837346833,990332,769050821.048057,186.3239091594,178.509995,142.100006,92.0999985
2019-06-01,617696,2296460,4097,172791,95378.5904877519,165261.296298452,33.2522551750155,232.143077586501,380.285047871241,976805,766794159.77136,186.240112440849,204.740005,158.199997,89.3000031
2019-07-01,613524,2300368,4095,173237,96586.447617443,166583.31947154,33.1665865701478,184.676004871835,326.181090085378,967507,770381606.27136,189.550139871507,200.089996,168.199997,93.0
2019-08-01,624109,2304199,4127,172934,99031.5199486898,197762.944850893,33.6919233999985,160.24432362992,187.053930539355,965567,775750910.668094,190.575084933772,187.949997,173.300003,96.5
2019-09-01,646351,2304756,4136,172631,98176.9055197255,174184.052818298,34.1140749897633,131.518809015927,190.437018225234,950210,778953585.24833,191.565235037732,178.809998,154.199997,92.8000031
2019-10-01,654077,2313756,4117,172611,101016.727850435,191131.487368582,34.0391887309865,138.140339285392,142.915523090236,947855,781058416.037874,197.900450286272,175.630005,157.899994,99.5999985
2019-11-01,657026,2322433,4145,172884,96633.8761510279,163009.408830958,34.1496478310287,142.414492508843,153.784720919392,926505,1201238184.97671,208.846480879462,173.429993,147.399994,109.0
2019-12-01,661476,2318091,4111,171804,96711.0148218419,157801.846461542,33.2415392623635,323.098608685552,206.649400397634,925135,766842694.904058,200.412388155089,186.580002,157.300003,121.099998
